transaction_id,transaction_time,amount,hour,merchant_category,channel,distance_from_home_km,txns_last_hour,card_age_days,is_foreign_transaction,is_fraud
TXN0015935,2026-01-10 12:42:00,9.01,3,fuel,online,17.6,1,725,0,0
TXN0015936,2026-01-10 12:42:00,87.68,14,fuel,card_present,11.6,2,2482,0,0
TXN0015937,2026-01-10 12:43:00,52.48,17,online_retail,card_present,19.3,3,1407,0,0
TXN0015938,2026-01-10 12:43:00,133.29,19,electronics,card_present,22.1,2,1787,0,0
TXN0015939,2026-01-10 12:46:00,60.41,14,fuel,online,4.8,0,1662,0,0
TXN0015940,2026-01-10 12:47:00,18.54,13,utilities,card_present,1.6,0,1737,0,0
TXN0015941,2026-01-10 12:50:00,173.44,14,restaurant,online,22.1,0,2696,0,0
TXN0015942,2026-01-10 12:51:00,225.74,15,online_retail,card_present,1.0,0,522,0,0
TXN0015943,2026-01-10 12:51:00,63.77,17,restaurant,mobile_app,10.0,0,2993,0,0
TXN0015944,2026-01-10 12:51:00,81.05,12,grocery,card_present,0.5,1,2513,1,0
TXN0015945,2026-01-10 12:52:00,38.76,10,electronics,online,13.0,1,1494,0,0
TXN0015946,2026-01-10 12:53:00,94.7,3,grocery,card_present,13.2,1,2101,0,0
TXN0015947,2026-01-10 12:53:00,86.0,21,restaurant,card_present,0.2,0,1981,0,0
TXN0015948,2026-01-10 12:53:00,48.55,14,online_retail,mobile_app,5.4,0,297,0,0
TXN0015949,2026-01-10 12:54:00,133.38,14,grocery,card_present,6.4,1,2281,0,0
TXN0015950,2026-01-10 12:54:00,74.31,19,grocery,card_present,18.3,0,2369,0,0
TXN0015951,2026-01-10 12:55:00,127.03,12,grocery,card_present,8.2,0,3403,0,0
TXN0015952,2026-01-10 12:55:00,121.18,10,restaurant,online,9.5,0,3919,0,0
TXN0015953,2026-01-10 12:55:00,43.27,12,travel,card_present,1.2,0,2214,0,0
TXN0015954,2026-01-10 12:56:00,165.07,16,entertainment,card_present,15.6,1,1620,0,0
TXN0015955,2026-01-10 12:56:00,129.7,9,restaurant,card_present,19.7,1,370,0,0
TXN0015956,2026-01-10 12:57:00,78.6,2,fuel,card_present,9.7,0,916,0,0
TXN0015957,2026-01-10 12:59:00,26.31,15,online_retail,card_present,1.0,0,1339,0,0
TXN0015958,2026-01-10 13:01:00,54.89,16,restaurant,mobile_app,8.1,1,2749,1,0
TXN0015959,2026-01-10 13:01:00,105.01,14,electronics,card_present,9.4,0,1687,0,0
TXN0015960,2026-01-10 13:01:00,54.21,10,grocery,mobile_app,41.3,1,1603,0,0
TXN0015961,2026-01-10 13:02:00,75.36,7,grocery,card_present,31.2,0,1184,0,0
TXN0015962,2026-01-10 13:03:00,39.05,8,grocery,card_present,15.6,0,79,0,0
TXN0015963,2026-01-10 13:03:00,99.98,10,restaurant,card_present,2.7,0,536,0,0
TXN0015964,2026-01-10 13:03:00,71.86,13,grocery,online,0.6,0,1454,0,0
TXN0015965,2026-01-10 13:03:00,139.64,10,grocery,mobile_app,30.7,0,736,0,0
TXN0015966,2026-01-10 13:03:00,176.14,19,travel,card_present,6.0,1,3822,0,0
TXN0015967,2026-01-10 13:04:00,140.23,20,grocery,card_present,13.8,1,2434,1,0
TXN0015968,2026-01-10 13:04:00,98.26,19,grocery,card_present,6.4,1,2966,0,0
TXN0015969,2026-01-10 13:05:00,112.68,21,electronics,card_present,8.9,0,3170,0,0
TXN0015970,2026-01-10 13:06:00,80.52,11,entertainment,card_present,7.7,0,1402,0,0
TXN0015971,2026-01-10 13:07:00,29.84,20,restaurant,card_present,6.9,0,785,0,0
TXN0015972,2026-01-10 13:07:00,95.24,13,online_retail,card_present,9.1,0,3534,0,0
TXN0015973,2026-01-10 13:08:00,87.37,21,grocery,mobile_app,9.3,0,2404,0,0
TXN0015974,2026-01-10 13:09:00,108.63,10,grocery,card_present,2.3,0,621,0,0
TXN0015975,2026-01-10 13:10:00,77.19,15,online_retail,card_present,12.4,0,2091,1,0
TXN0015976,2026-01-10 13:12:00,22.1,10,fuel,card_present,6.0,1,1245,0,0
TXN0015977,2026-01-10 13:13:00,57.09,14,fuel,mobile_app,1.7,1,2512,0,0
TXN0015978,2026-01-10 13:14:00,42.05,11,entertainment,card_present,10.2,1,1984,0,0
TXN0015979,2026-01-10 13:14:00,89.96,16,restaurant,mobile_app,20.5,0,215,0,0
TXN0015980,2026-01-10 13:14:00,65.67,18,online_retail,mobile_app,3.8,2,1702,0,0
TXN0015981,2026-01-10 13:14:00,131.61,17,entertainment,mobile_app,2.9,2,1414,0,0
TXN0015982,2026-01-10 13:14:00,81.57,12,grocery,card_present,17.8,0,3663,0,0
TXN0015983,2026-01-10 13:14:00,28.81,13,grocery,online,2.9,2,1414,0,0
TXN0015984,2026-01-10 13:15:00,99.09,12,online_retail,mobile_app,2.3,1,1268,0,0
TXN0015985,2026-01-10 13:15:00,98.54,11,restaurant,card_present,2.1,0,1877,0,0
TXN0015986,2026-01-10 13:15:00,69.96,14,entertainment,card_present,2.4,0,3638,0,0
TXN0015987,2026-01-10 13:15:00,20.35,20,restaurant,mobile_app,7.8,0,1167,0,0
TXN0015988,2026-01-10 13:15:00,36.59,19,grocery,card_present,2.9,0,3291,0,0
TXN0015989,2026-01-10 13:16:00,197.43,4,restaurant,mobile_app,31.6,0,3942,0,0
TXN0015990,2026-01-10 13:17:00,26.91,17,grocery,mobile_app,15.6,1,855,0,0
TXN0015991,2026-01-10 13:18:00,45.61,10,electronics,card_present,19.2,0,3650,0,0
TXN0015992,2026-01-10 13:18:00,132.57,17,fuel,mobile_app,4.0,1,597,0,0
TXN0015993,2026-01-10 13:19:00,163.19,20,grocery,online,3.0,0,2042,0,0
TXN0015994,2026-01-10 13:20:00,13.21,17,travel,mobile_app,9.2,0,1731,0,0
TXN0015995,2026-01-10 13:20:00,12.99,8,grocery,card_present,14.3,0,1888,0,0
TXN0015996,2026-01-10 13:20:00,79.2,15,grocery,mobile_app,1.7,1,682,0,0
TXN0015997,2026-01-10 13:21:00,55.62,13,online_retail,card_present,16.2,0,1031,0,0
TXN0015998,2026-01-10 13:22:00,132.05,9,entertainment,card_present,6.6,1,186,1,0
TXN0015999,2026-01-10 13:22:00,36.32,19,electronics,card_present,12.1,0,3962,0,0
TXN0016000,2026-01-10 13:22:00,171.75,7,jewelry,card_present,15.4,2,3197,0,0
TXN0016001,2026-01-10 13:26:00,51.86,18,online_retail,card_present,2.7,1,2283,0,0
TXN0016002,2026-01-10 13:26:00,57.2,10,restaurant,card_present,2.6,1,541,0,0
TXN0016003,2026-01-10 13:28:00,94.34,16,grocery,card_present,5.7,0,1635,0,0
TXN0016004,2026-01-10 13:28:00,46.29,13,grocery,online,1.7,0,383,0,0
TXN0016005,2026-01-10 13:28:00,61.73,9,electronics,online,9.2,1,3494,0,0
TXN0016006,2026-01-10 13:30:00,114.16,18,online_retail,online,26.6,1,2369,0,0
TXN0016007,2026-01-10 13:30:00,129.25,12,grocery,card_present,0.1,1,3183,0,0
TXN0016008,2026-01-10 13:30:00,148.99,14,electronics,card_present,9.0,0,2219,0,0
TXN0016009,2026-01-10 13:31:00,121.23,8,restaurant,card_present,8.4,1,1626,0,0
TXN0016010,2026-01-10 13:31:00,116.19,20,restaurant,card_present,5.8,1,1083,0,0
TXN0016011,2026-01-10 13:31:00,100.32,13,restaurant,card_present,12.6,2,3738,0,0
TXN0016012,2026-01-10 13:32:00,163.93,11,travel,mobile_app,3.3,1,133,0,0
TXN0016013,2026-01-10 13:32:00,67.57,14,electronics,mobile_app,23.7,1,2912,0,0
TXN0016014,2026-01-10 13:32:00,124.68,8,grocery,mobile_app,7.0,0,3865,0,0
TXN0016015,2026-01-10 13:33:00,58.2,14,electronics,online,7.8,0,1083,0,0
TXN0016016,2026-01-10 13:34:00,17.7,8,grocery,mobile_app,1.2,1,2628,0,0
TXN0016017,2026-01-10 13:35:00,49.46,14,online_retail,card_present,1.1,1,667,0,0
TXN0016018,2026-01-10 13:36:00,11.33,17,grocery,card_present,1.9,1,1230,0,0
TXN0016019,2026-01-10 13:38:00,187.72,9,restaurant,mobile_app,3.1,0,1360,0,0
TXN0016020,2026-01-10 13:39:00,93.38,10,utilities,card_present,0.2,1,3663,0,0
TXN0016021,2026-01-10 13:39:00,44.92,14,grocery,card_present,15.6,0,2481,0,0
TXN0016022,2026-01-10 13:39:00,113.77,20,grocery,card_present,14.7,2,2404,0,0
TXN0016023,2026-01-10 13:39:00,24.16,20,restaurant,card_present,11.6,1,566,1,0
TXN0016024,2026-01-10 13:40:00,180.37,18,restaurant,mobile_app,1.1,1,1494,0,0
TXN0016025,2026-01-10 13:40:00,18.15,20,fuel,mobile_app,21.6,1,215,0,0
TXN0016026,2026-01-10 13:41:00,44.04,19,fuel,online,3.9,0,3125,0,0
TXN0016027,2026-01-10 13:41:00,51.18,9,fuel,card_present,1.0,1,2367,0,0
TXN0016028,2026-01-10 13:42:00,56.19,10,electronics,mobile_app,12.3,2,3616,0,0
TXN0016029,2026-01-10 13:42:00,57.68,13,fuel,card_present,2.1,2,3603,0,0
TXN0016030,2026-01-10 13:44:00,51.33,10,restaurant,card_present,0.2,4,3165,0,0
TXN0016031,2026-01-10 13:46:00,119.86,14,travel,online,7.7,0,1063,0,0
TXN0016032,2026-01-10 13:46:00,77.0,12,grocery,card_present,10.6,0,1483,0,0
TXN0016033,2026-01-10 13:46:00,175.54,14,electronics,card_present,4.0,1,1061,0,0
TXN0016034,2026-01-10 13:47:00,49.41,21,online_retail,mobile_app,7.9,0,3163,0,0
TXN0016035,2026-01-10 13:47:00,127.38,14,grocery,card_present,19.5,1,2670,0,0
TXN0016036,2026-01-10 13:48:00,47.72,8,grocery,card_present,0.3,0,3111,1,0
TXN0016037,2026-01-10 13:49:00,41.09,20,grocery,card_present,0.7,3,915,0,0
TXN0016038,2026-01-10 13:49:00,54.64,12,travel,mobile_app,3.7,1,1621,0,0
TXN0016039,2026-01-10 13:50:00,72.82,4,travel,mobile_app,1.5,1,3229,0,0
TXN0016040,2026-01-10 13:52:00,65.24,20,online_retail,mobile_app,5.9,0,3696,0,0
TXN0016041,2026-01-10 13:52:00,218.44,22,entertainment,card_present,11.5,0,1653,0,0
TXN0016042,2026-01-10 13:52:00,63.77,17,grocery,online,2.4,1,2786,0,0
TXN0016043,2026-01-10 13:52:00,90.41,2,online_retail,card_present,8.7,2,3199,0,0
TXN0016044,2026-01-10 13:53:00,33.56,16,grocery,card_present,3.5,0,3744,0,0
TXN0016045,2026-01-10 13:53:00,36.15,14,utilities,card_present,15.2,1,1245,0,0
TXN0016046,2026-01-10 13:54:00,88.61,10,fuel,mobile_app,3.0,0,1999,0,0
TXN0016047,2026-01-10 13:58:00,28.11,14,fuel,mobile_app,7.5,1,3899,0,0
TXN0016048,2026-01-10 13:59:00,32.11,12,fuel,card_present,5.4,2,495,0,0
TXN0016049,2026-01-10 14:00:00,69.87,20,grocery,card_present,9.4,1,3336,0,0
TXN0016050,2026-01-10 14:02:00,59.17,19,fuel,card_present,19.5,1,425,0,0
TXN0016051,2026-01-10 14:03:00,58.64,9,grocery,card_present,5.7,0,597,1,0
TXN0016052,2026-01-10 14:03:00,84.29,8,restaurant,card_present,3.3,1,232,0,0
TXN0016053,2026-01-10 14:04:00,23.41,16,online_retail,mobile_app,0.3,1,3145,0,0
TXN0016054,2026-01-10 14:04:00,53.72,17,fuel,card_present,2.4,0,1306,0,0
TXN0016055,2026-01-10 14:05:00,160.36,20,fuel,mobile_app,0.7,0,622,0,0
TXN0016056,2026-01-10 14:05:00,36.18,5,utilities,card_present,8.0,0,2848,0,0
TXN0016057,2026-01-10 14:05:00,47.57,14,online_retail,mobile_app,46.1,1,35,0,0
TXN0016058,2026-01-10 14:06:00,81.72,17,restaurant,mobile_app,6.2,1,2794,0,0
TXN0016059,2026-01-10 14:07:00,100.06,15,online_retail,card_present,31.7,0,1537,0,0
TXN0016060,2026-01-10 14:07:00,65.23,11,restaurant,card_present,4.2,1,178,0,0
TXN0016061,2026-01-10 14:08:00,15.75,13,restaurant,mobile_app,3.6,2,490,0,0
TXN0016062,2026-01-10 14:08:00,57.9,21,electronics,card_present,7.6,0,164,0,0
TXN0016063,2026-01-10 14:09:00,49.13,19,entertainment,mobile_app,11.7,1,371,0,0
TXN0016064,2026-01-10 14:09:00,186.75,8,online_retail,mobile_app,4.8,0,3799,0,0
TXN0016065,2026-01-10 14:10:00,103.36,8,restaurant,card_present,9.3,1,1755,0,0
TXN0016066,2026-01-10 14:10:00,130.96,20,electronics,card_present,5.1,1,2401,0,0
TXN0016067,2026-01-10 14:11:00,14.47,17,restaurant,online,2.2,0,143,0,0
TXN0016068,2026-01-10 14:12:00,132.19,2,travel,mobile_app,0.7,0,68,0,0
TXN0016069,2026-01-10 14:13:00,49.24,16,restaurant,card_present,1.2,0,2051,0,0
TXN0016070,2026-01-10 14:14:00,144.77,16,electronics,card_present,26.1,0,920,0,0
TXN0016071,2026-01-10 14:14:00,57.86,8,grocery,online,11.7,1,3497,0,0
TXN0016072,2026-01-10 14:14:00,84.19,3,fuel,card_present,5.6,0,1626,0,0
TXN0016073,2026-01-10 14:14:00,99.68,11,travel,card_present,10.3,0,311,0,0
TXN0016074,2026-01-10 14:16:00,85.78,19,fuel,card_present,2.4,2,63,0,0
TXN0016075,2026-01-10 14:17:00,98.93,8,electronics,card_present,3.6,0,1039,0,0
TXN0016076,2026-01-10 14:18:00,26.52,20,fuel,card_present,10.8,0,2741,0,0
TXN0016077,2026-01-10 14:19:00,174.72,19,restaurant,online,23.0,1,3903,0,0
TXN0016078,2026-01-10 14:19:00,30.54,18,grocery,card_present,20.3,0,2853,0,0
TXN0016079,2026-01-10 14:19:00,43.02,9,grocery,card_present,8.3,0,572,0,0
TXN0016080,2026-01-10 14:20:00,118.15,9,fuel,mobile_app,1.0,2,778,0,0
TXN0016081,2026-01-10 14:20:00,56.58,18,restaurant,card_present,5.1,0,2478,0,0
TXN0016082,2026-01-10 14:20:00,21.64,14,utilities,mobile_app,10.4,0,400,0,0
TXN0016083,2026-01-10 14:22:00,59.63,21,grocery,card_present,2.4,1,1021,0,0
TXN0016084,2026-01-10 14:23:00,217.38,9,grocery,card_present,0.7,0,2527,0,0
TXN0016085,2026-01-10 14:24:00,148.45,16,grocery,mobile_app,2.6,0,309,0,0
TXN0016086,2026-01-10 14:25:00,20.89,7,travel,card_present,1.8,0,3178,1,0
TXN0016087,2026-01-10 14:25:00,64.61,16,grocery,card_present,3.2,1,1650,0,0
TXN0016088,2026-01-10 14:26:00,54.01,20,restaurant,online,18.5,2,3055,0,0
TXN0016089,2026-01-10 14:26:00,21.22,8,fuel,mobile_app,13.6,1,3942,0,0
TXN0016090,2026-01-10 14:31:00,106.1,17,grocery,card_present,1.2,0,2286,0,0
TXN0016091,2026-01-10 14:32:00,35.69,18,restaurant,card_present,7.3,1,2756,0,0
TXN0016092,2026-01-10 14:37:00,56.68,21,grocery,online,1.7,0,155,0,0
TXN0016093,2026-01-10 14:38:00,62.89,14,grocery,card_present,5.7,1,1698,0,0
TXN0016094,2026-01-10 14:39:00,36.47,11,online_retail,online,15.5,0,689,0,0
TXN0016095,2026-01-10 14:40:00,42.77,20,electronics,card_present,0.1,2,3181,0,0
TXN0016096,2026-01-10 14:41:00,89.91,9,fuel,online,38.0,0,3886,0,0
TXN0016097,2026-01-10 14:43:00,339.15,12,restaurant,online,9.3,0,528,0,0
TXN0016098,2026-01-10 14:43:00,75.42,8,restaurant,card_present,2.0,0,1569,0,0
TXN0016099,2026-01-10 14:44:00,75.66,21,restaurant,card_present,4.4,1,1683,0,0
TXN0016100,2026-01-10 14:44:00,43.23,8,electronics,card_present,4.4,1,1578,0,0
TXN0016101,2026-01-10 14:45:00,63.23,20,fuel,online,47.4,1,2669,0,0
TXN0016102,2026-01-10 14:45:00,135.04,20,fuel,card_present,1.8,0,2778,0,0
TXN0016103,2026-01-10 14:45:00,90.47,12,cash_advance,online,7.6,0,664,0,0
TXN0016104,2026-01-10 14:45:00,13.14,19,electronics,online,2.6,1,506,1,0
TXN0016105,2026-01-10 14:46:00,96.68,17,entertainment,online,6.2,0,216,0,0
TXN0016106,2026-01-10 14:46:00,105.65,16,jewelry,card_present,1.7,0,1405,0,0
TXN0016107,2026-01-10 14:46:00,34.1,18,fuel,mobile_app,8.9,0,885,0,0
TXN0016108,2026-01-10 14:48:00,22.87,17,fuel,card_present,9.0,0,1528,0,0
TXN0016109,2026-01-10 14:50:00,205.0,15,restaurant,online,5.8,0,1484,0,0
TXN0016110,2026-01-10 14:50:00,25.64,20,electronics,mobile_app,16.2,0,3816,0,0
TXN0016111,2026-01-10 14:50:00,137.62,17,restaurant,online,18.6,1,2826,0,0
TXN0016112,2026-01-10 14:51:00,55.95,11,grocery,card_present,1.0,0,2390,0,0
TXN0016113,2026-01-10 14:53:00,56.76,11,fuel,online,0.2,1,447,0,0
TXN0016114,2026-01-10 14:53:00,283.44,20,travel,mobile_app,3.7,2,1513,0,0
TXN0016115,2026-01-10 14:54:00,94.6,15,utilities,card_present,2.9,0,3683,0,0
TXN0016116,2026-01-10 14:55:00,51.82,17,grocery,card_present,0.3,0,1666,0,0
TXN0016117,2026-01-10 14:56:00,34.79,14,electronics,mobile_app,1.1,0,1775,1,0
TXN0016118,2026-01-10 14:57:00,29.47,13,restaurant,card_present,0.5,0,1633,0,0
TXN0016119,2026-01-10 14:57:00,24.37,20,fuel,card_present,19.5,0,615,0,0
TXN0016120,2026-01-10 14:58:00,72.7,13,restaurant,card_present,6.4,0,826,0,0
TXN0016121,2026-01-10 15:01:00,162.49,20,online_retail,card_present,0.8,0,3692,0,0
TXN0016122,2026-01-10 15:02:00,35.0,17,restaurant,mobile_app,10.7,1,1591,0,0
TXN0016123,2026-01-10 15:04:00,77.22,3,fuel,online,1.3,0,1304,0,0
TXN0016124,2026-01-10 15:05:00,69.26,18,fuel,mobile_app,12.0,1,1114,0,0
TXN0016125,2026-01-10 15:05:00,61.21,9,entertainment,online,5.6,1,2657,0,0
TXN0016126,2026-01-10 15:05:00,73.0,12,online_retail,card_present,5.7,0,1390,0,0
TXN0016127,2026-01-10 15:07:00,56.53,18,fuel,card_present,7.7,1,1165,0,0
TXN0016128,2026-01-10 15:07:00,43.65,16,online_retail,online,4.8,0,805,0,0
TXN0016129,2026-01-10 15:10:00,108.72,8,online_retail,online,5.8,2,3131,0,0
TXN0016130,2026-01-10 15:11:00,72.53,7,grocery,mobile_app,4.3,0,2482,0,0
TXN0016131,2026-01-10 15:12:00,31.69,17,restaurant,card_present,25.3,1,375,0,0
TXN0016132,2026-01-10 15:13:00,251.53,13,restaurant,online,1.9,0,2581,0,0
TXN0016133,2026-01-10 15:17:00,173.35,19,restaurant,online,11.6,0,1741,0,0
TXN0016134,2026-01-10 15:17:00,7.1,8,restaurant,card_present,0.7,0,2574,0,0
TXN0016135,2026-01-10 15:19:00,66.62,5,entertainment,mobile_app,18.1,0,1433,0,0
TXN0016136,2026-01-10 15:20:00,22.46,10,fuel,mobile_app,0.3,0,1332,0,0
TXN0016137,2026-01-10 15:20:00,66.88,8,electronics,card_present,9.5,1,2667,0,0
TXN0016138,2026-01-10 15:22:00,45.06,15,electronics,mobile_app,8.2,1,964,0,0
TXN0016139,2026-01-10 15:23:00,73.68,10,online_retail,card_present,24.1,1,3556,0,0
TXN0016140,2026-01-10 15:23:00,38.49,20,fuel,card_present,11.8,2,1042,0,0
TXN0016141,2026-01-10 15:24:00,77.08,6,online_retail,card_present,0.4,0,3312,0,0
TXN0016142,2026-01-10 15:27:00,52.26,17,travel,online,23.9,1,2392,1,0
TXN0016143,2026-01-10 15:27:00,100.72,19,fuel,card_present,4.4,1,37,0,0
TXN0016144,2026-01-10 15:28:00,117.99,8,travel,online,3.5,1,864,0,0
TXN0016145,2026-01-10 15:28:00,79.98,11,utilities,card_present,2.6,0,1513,0,0
TXN0016146,2026-01-10 15:29:00,176.28,18,grocery,online,5.9,1,936,0,0
TXN0016147,2026-01-10 15:30:00,77.51,9,electronics,mobile_app,3.8,0,291,0,0
TXN0016148,2026-01-10 15:30:00,113.36,18,restaurant,card_present,5.1,0,1571,0,0
TXN0016149,2026-01-10 15:31:00,46.19,18,restaurant,card_present,13.1,0,191,0,0
TXN0016150,2026-01-10 15:32:00,60.02,21,grocery,card_present,3.1,0,3847,0,0
TXN0016151,2026-01-10 15:32:00,108.59,21,electronics,card_present,3.1,1,3460,0,0
TXN0016152,2026-01-10 15:32:00,15.9,19,restaurant,card_present,0.5,0,3689,0,0
TXN0016153,2026-01-10 15:33:00,46.75,16,utilities,card_present,11.1,2,851,0,0
TXN0016154,2026-01-10 15:35:00,11.92,18,restaurant,card_present,6.1,1,3699,0,0
TXN0016155,2026-01-10 15:36:00,22.15,14,restaurant,card_present,9.2,1,1768,0,0
TXN0016156,2026-01-10 15:36:00,107.68,17,grocery,card_present,5.0,2,3659,0,0
TXN0016157,2026-01-10 15:40:00,249.98,9,grocery,mobile_app,14.6,1,1619,0,0
TXN0016158,2026-01-10 15:41:00,50.34,8,jewelry,mobile_app,0.9,0,1707,0,0
TXN0016159,2026-01-10 15:42:00,93.97,20,online_retail,online,2.1,0,3389,0,0
TXN0016160,2026-01-10 15:43:00,30.66,19,jewelry,online,3.8,0,3167,0,0
TXN0016161,2026-01-10 15:43:00,32.92,17,online_retail,card_present,0.1,0,2588,0,0
TXN0016162,2026-01-10 15:43:00,196.15,20,online_retail,card_present,1.9,2,178,0,0
TXN0016163,2026-01-10 15:44:00,29.68,12,electronics,mobile_app,4.4,1,1104,0,0
TXN0016164,2026-01-10 15:45:00,26.68,14,fuel,mobile_app,5.5,1,1065,0,0
TXN0016165,2026-01-10 15:45:00,31.82,3,restaurant,mobile_app,5.5,0,1854,0,0
TXN0016166,2026-01-10 15:45:00,122.44,0,grocery,mobile_app,0.2,2,821,0,0
TXN0016167,2026-01-10 15:46:00,39.53,19,entertainment,card_present,35.0,3,2411,0,0
TXN0016168,2026-01-10 15:46:00,167.26,17,electronics,card_present,8.0,0,1440,0,0
TXN0016169,2026-01-10 15:46:00,26.31,20,electronics,card_present,3.8,1,3740,0,0
TXN0016170,2026-01-10 15:47:00,50.36,14,fuel,mobile_app,3.3,0,3356,0,0
TXN0016171,2026-01-10 15:48:00,58.59,14,entertainment,online,0.3,0,101,0,0
TXN0016172,2026-01-10 15:49:00,32.41,17,fuel,mobile_app,22.8,0,69,0,0
TXN0016173,2026-01-10 15:49:00,197.83,17,restaurant,card_present,8.2,1,3043,0,0
TXN0016174,2026-01-10 15:50:00,47.04,12,electronics,online,1.9,0,614,0,0
TXN0016175,2026-01-10 15:51:00,12.0,12,grocery,online,6.7,2,1309,0,0
TXN0016176,2026-01-10 15:51:00,41.47,15,restaurant,card_present,1.0,2,894,0,0
TXN0016177,2026-01-10 15:51:00,139.57,14,cash_advance,card_present,0.8,0,1790,0,0
TXN0016178,2026-01-10 15:51:00,129.25,0,electronics,online,1.6,0,1051,0,0
TXN0016179,2026-01-10 15:52:00,177.02,13,fuel,mobile_app,13.6,2,2337,0,0
TXN0016180,2026-01-10 15:53:00,94.96,20,cash_advance,online,1.3,1,3013,0,0
TXN0016181,2026-01-10 15:53:00,81.52,21,restaurant,card_present,11.3,0,2126,0,0
TXN0016182,2026-01-10 15:55:00,82.12,18,restaurant,mobile_app,10.4,0,2752,0,0
TXN0016183,2026-01-10 15:56:00,69.89,14,online_retail,card_present,10.2,0,1231,0,0
TXN0016184,2026-01-10 15:57:00,102.63,21,online_retail,card_present,1.6,1,3170,0,0
TXN0016185,2026-01-10 15:57:00,28.8,12,online_retail,mobile_app,0.5,0,3551,0,0
TXN0016186,2026-01-10 15:58:00,37.05,18,restaurant,online,21.9,0,2242,0,0
TXN0016187,2026-01-10 15:58:00,24.17,23,electronics,mobile_app,7.4,1,896,0,0
TXN0016188,2026-01-10 16:00:00,85.2,13,grocery,online,3.4,1,1985,0,0
TXN0016189,2026-01-10 16:00:00,76.88,14,grocery,mobile_app,4.9,1,1063,0,0
TXN0016190,2026-01-10 16:00:00,60.36,19,travel,card_present,10.4,0,2721,1,0
TXN0016191,2026-01-10 16:01:00,93.34,9,grocery,online,5.6,0,3206,0,0
TXN0016192,2026-01-10 16:01:00,216.94,12,grocery,card_present,0.2,0,522,0,0
TXN0016193,2026-01-10 16:03:00,183.56,13,grocery,mobile_app,0.8,1,3364,0,0
TXN0016194,2026-01-10 16:05:00,175.86,19,fuel,mobile_app,8.2,1,1923,0,0
TXN0016195,2026-01-10 16:06:00,167.76,13,electronics,card_present,9.4,0,2453,0,0
TXN0016196,2026-01-10 16:06:00,50.86,13,restaurant,online,0.1,0,2743,0,0
TXN0016197,2026-01-10 16:07:00,49.81,16,restaurant,card_present,3.6,1,257,0,0
TXN0016198,2026-01-10 16:07:00,59.13,12,grocery,card_present,3.1,1,1478,0,0
TXN0016199,2026-01-10 16:08:00,93.07,20,grocery,mobile_app,6.5,0,1357,0,0
TXN0016200,2026-01-10 16:10:00,54.23,10,travel,card_present,2.2,2,1027,0,0
TXN0016201,2026-01-10 16:11:00,76.64,16,utilities,online,3.5,1,3985,0,0
TXN0016202,2026-01-10 16:12:00,34.11,0,grocery,card_present,7.1,0,2730,0,0
TXN0016203,2026-01-10 16:12:00,143.45,10,entertainment,online,2.8,0,1224,0,0
TXN0016204,2026-01-10 16:13:00,64.04,17,online_retail,mobile_app,3.8,0,702,0,0
TXN0016205,2026-01-10 16:14:00,39.95,15,grocery,online,7.0,0,3371,0,0
TXN0016206,2026-01-10 16:17:00,47.42,17,fuel,card_present,4.4,0,1376,0,0
TXN0016207,2026-01-10 16:19:00,108.67,21,utilities,mobile_app,14.4,0,3222,0,0
TXN0016208,2026-01-10 16:20:00,252.07,11,fuel,card_present,2.0,0,2983,0,0
TXN0016209,2026-01-10 16:22:00,19.25,9,grocery,card_present,23.1,1,597,0,0
TXN0016210,2026-01-10 16:23:00,27.01,13,grocery,card_present,3.3,1,2567,0,0
TXN0016211,2026-01-10 16:24:00,51.69,7,grocery,card_present,1.0,0,3197,0,0
TXN0016212,2026-01-10 16:24:00,29.64,21,jewelry,mobile_app,12.5,0,2780,0,0
TXN0016213,2026-01-10 16:24:00,260.76,21,grocery,online,25.6,0,611,0,0
TXN0016214,2026-01-10 16:25:00,128.73,8,online_retail,card_present,30.4,1,2820,0,0
TXN0016215,2026-01-10 16:26:00,96.3,11,online_retail,online,0.8,1,246,0,0
TXN0016216,2026-01-10 16:27:00,62.82,20,restaurant,mobile_app,2.2,1,1712,0,0
TXN0016217,2026-01-10 16:28:00,83.69,12,utilities,mobile_app,32.6,0,3297,0,0
TXN0016218,2026-01-10 16:28:00,17.31,12,restaurant,card_present,7.4,1,2229,0,0
TXN0016219,2026-01-10 16:31:00,159.14,15,fuel,mobile_app,12.8,0,661,0,0
TXN0016220,2026-01-10 16:31:00,207.31,6,grocery,card_present,0.1,1,1406,0,0
TXN0016221,2026-01-10 16:31:00,49.17,16,online_retail,card_present,1.1,0,3914,0,0
TXN0016222,2026-01-10 16:32:00,25.5,15,restaurant,online,3.4,0,1890,0,0
TXN0016223,2026-01-10 16:32:00,82.01,17,grocery,online,7.3,0,1405,0,0
TXN0016224,2026-01-10 16:33:00,50.91,19,restaurant,card_present,0.8,0,3691,0,0
TXN0016225,2026-01-10 16:34:00,76.99,21,electronics,card_present,7.7,1,2593,1,0
TXN0016226,2026-01-10 16:34:00,106.59,18,utilities,card_present,4.5,1,1242,0,0
TXN0016227,2026-01-10 16:34:00,108.24,11,grocery,card_present,4.4,0,3946,1,0
TXN0016228,2026-01-10 16:36:00,194.02,21,online_retail,mobile_app,0.4,0,3279,0,0
